1 0.0 0.0
2 0.0 0.0
3 0.0 0.0
4 0.0 0.0
5 0.0 0.0
6 0.0 0.0
7 0.0 0.0
8 0.0 0.0
9 0.0 0.0
10 0.0 0.0
11 0.0 0.0
12 0.0 0.0
13 0.0 0.0
14 0.0 0.0
15 0.0 0.0
16 0.0 0.0
17 0.0 0.0
18 0.0 0.0
19 0.0 0.0
20 0.0 0.0
21 0.0 0.0
22 0.0 0.0
23 0.0 0.0
24 0.0 0.0
25 0.0 0.0
26 0.0 0.0
27 0.0 0.0
28 0.0 0.0
29 0.0 0.0
30 0.0 0.0
31 0.3333333333333333 0.4714045207910317
32 0.0 0.0
33 0.0 0.0
34 0.0 0.0
35 1.0 0.0
36 1.0 0.0
37 0.3333333333333333 0.4714045207910317
38 1.0 0.0
39 1.0 0.0
40 1.0 0.0
41 1.0 0.0
42 1.0 0.0
43 1.0 0.0
44 1.0 0.0
45 1.0 0.0
46 1.0 0.0
47 1.0 0.0
48 1.0 0.0
49 1.6666666666666667 0.4714045207910317
50 1.3333333333333333 0.4714045207910317
51 1.6666666666666667 0.4714045207910317
52 2.0 0.0
53 2.0 0.0
54 2.0 0.0
55 2.0 0.0
56 2.0 0.0
57 3.0 0.0
58 3.0 0.0
59 3.0 0.0
60 3.0 0.0
61 3.0 0.0
62 3.0 0.0
63 3.0 0.0
64 3.0 0.0
65 3.0 0.0
66 3.0 0.0
67 4.0 0.0
68 4.0 0.0
69 4.0 0.0
70 4.0 0.0
71 5.0 0.0
72 5.666666666666667 0.9428090415820634
73 5.333333333333333 0.4714045207910317
74 5.333333333333333 0.4714045207910317
75 5.333333333333333 0.4714045207910317
76 7.0 2.160246899469287
77 6.0 0.0
78 6.0 0.0
79 5.0 0.0
80 5.0 0.0
81 5.666666666666667 0.4714045207910317
82 6.333333333333333 0.4714045207910317
83 7.333333333333333 1.247219128924647
84 8.0 0.0
85 8.0 0.0
86 7.666666666666667 0.4714045207910317
87 8.0 0.0
88 8.0 0.0
89 9.0 0.0
90 9.0 0.0
91 9.0 0.0
92 9.0 0.0
93 9.333333333333334 0.4714045207910317
94 9.666666666666666 0.4714045207910317
95 10.0 0.0
96 9.0 0.0
97 10.0 0.0
98 11.0 0.0
99 11.0 0.0
